camera,source,black_level,white_level,width,height,iso,time,std,mean,min,max,EV
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000325.DNG,1023,16383,7424,4936,200,0.8,1.2393895386375426,1023.159417019531,989,1083,13.597260899545914
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000326.DNG,1023,16383,7424,4936,200,0.5,1.2255317817328335,1023.1285756989028,989,1070,13.613482697487964
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000327.DNG,1023,16383,7424,4936,200,0.25,1.2112332297505426,1023.458788440312,990,1059,13.630413904806732
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000328.DNG,1023,16383,7424,4936,200,0.125,1.2031073340615066,1023.0850927431468,990,1058,13.640125238704972
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000329.DNG,1023,16383,7424,4936,200,0.06666666667,1.199826571479117,1023.0808549050694,993,1055,13.64406470856557
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000330.DNG,1023,16383,7424,4936,200,0.03333333333,1.1972632916608903,1023.0703675691088,991,1060,13.647150143574542
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000331.DNG,1023,16383,7424,4936,200,0.01666666667,1.1969424373990163,1023.4300680717496,990,1058,13.647536822839074
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000332.DNG,1023,16383,7424,4936,200,0.008,1.1965338213190475,1023.0685169414191,991,1055,13.648029418824333
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000333.DNG,1023,16383,7424,4936,200,0.004,1.1956064270058806,1023.0714116444803,990,1057,13.64914803822344
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000334.DNG,1023,16383,7424,4936,200,0.002,1.1960101286965596,1023.0688242150388,988,1054,13.648660988214289
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000335.DNG,1023,16383,7424,4936,200,0.001,1.1957027261491286,1023.4260905702912,992,1056,13.649031842208972
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000336.DNG,1023,16383,7424,4936,200,0.0005,1.1960089869467252,1023.0733615220948,988,1055,13.64866236545815
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000337.DNG,1023,16383,7424,4936,200,0.00025,1.1973308329474852,1023.069856774472,991,1055,13.647068759027364
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000338.DNG,1023,16383,7424,4936,400,1.0,2.250697441294358,1023.368373614376,979,1148,12.736518465640968
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000339.DNG,1023,16383,7424,4936,400,0.5,2.20217923797086,1023.2359487812536,976,1102,12.767958699272942
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000340.DNG,1023,16383,7424,4936,400,0.25,2.175901527047316,1023.1712919442136,976,1081,12.785277328383843
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000341.DNG,1023,16383,7424,4936,400,0.125,2.163746866882137,1023.1337138814324,976,1074,12.79335886504578
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000342.DNG,1023,16383,7424,4936,400,0.06666666667,2.155349838237965,1023.1215565979452,972,1074,12.798968541176428
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000343.DNG,1023,16383,7424,4936,400,0.03333333333,2.1518245826380484,1023.110763734858,967,1069,12.801330121837225
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000344.DNG,1023,16383,7424,4936,400,0.01666666667,2.1500748727511523,1023.10835409295,979,1074,12.802503695484024
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000345.DNG,1023,16383,7424,4936,400,0.008,2.1499351526539927,1023.1029937510478,978,1076,12.802597450377696
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000346.DNG,1023,16383,7424,4936,400,0.004,2.1487726363891477,1023.0999596832996,975,1072,12.803377757657666
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000347.DNG,1023,16383,7424,4936,400,0.002,2.15056473218341,1023.1003392180688,975,1072,12.802175038427574
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000348.DNG,1023,16383,7424,4936,400,0.001,2.148324311659417,1023.1053564559552,971,1069,12.80367879618412
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000349.DNG,1023,16383,7424,4936,400,0.0005,2.1493127702217287,1023.0992632146211,977,1073,12.803015155088351
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000350.DNG,1023,16383,7424,4936,400,0.00025,2.1482676242225973,1023.1044483614402,961,1077,12.80371686481396
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000351.DNG,1023,16383,7424,4936,800,1.0,4.154088977853734,1023.77492660363,936,1188,11.852358477516104
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000352.DNG,1023,16383,7424,4936,800,0.5,4.059149946675241,1023.4880351309258,942,1163,11.885712960837974
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000353.DNG,1023,16383,7424,4936,800,0.25,4.0085114396608255,1023.3382664484716,940,1115,11.903824004143829
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000354.DNG,1023,16383,7424,4936,800,0.125,3.981268379384482,1023.2671855461108,933,1116,11.913662468073642
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000355.DNG,1023,16383,7424,4936,800,0.06666666667,3.965283089195418,1023.2399549634024,932,1112,11.919466729225451
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000356.DNG,1023,16383,7424,4936,800,0.03333333333,3.9559993748053017,1023.2053602654933,923,1131,11.922848397510828
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000357.DNG,1023,16383,7424,4936,800,0.01666666667,3.952024219071213,1023.2037346625164,944,1116,11.92429880743419
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000358.DNG,1023,16383,7424,4936,800,0.008,3.9521373975143534,1023.202767787595,933,1115,11.924257491988838
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000359.DNG,1023,16383,7424,4936,800,0.004,3.9486572184816464,1023.2031382078536,942,1122,11.92552846221415
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000360.DNG,1023,16383,7424,4936,800,0.002,3.950694994691613,1023.2116287564884,936,1117,11.92478412530691
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000361.DNG,1023,16383,7424,4936,800,0.001,3.9525593449964633,1023.208310174108,942,1105,11.924103471775192
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000362.DNG,1023,16383,7424,4936,800,0.0005,3.948688619127709,1023.1851998686636,944,1103,11.925516989611255
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000363.DNG,1023,16383,7424,4936,800,0.00025,3.95233363709304,1023.1994299665024,939,1116,11.924185858133562
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000364.DNG,1023,16383,7424,4936,1600,1.0,7.31978944849834,1021.5659878830496,850,1486,11.035088445183362
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000365.DNG,1023,16383,7424,4936,1600,0.5,7.123413797578128,1023.674562579902,888,1247,11.074321797041506
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000366.DNG,1023,16383,7424,4936,1600,0.25,7.011695002518034,1023.3496482344702,880,1220,11.097127353065636
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000367.DNG,1023,16383,7424,4936,1600,0.125,6.95211931671723,1023.191369682802,864,1196,11.109437752788908
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000368.DNG,1023,16383,7424,4936,1600,0.06666666667,6.922883487702423,1023.101838800657,841,1198,11.11551752784222
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000369.DNG,1023,16383,7424,4936,1600,0.03333333333,6.905120654815226,1023.0851112177684,866,1182,11.119223972351431
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000370.DNG,1023,16383,7424,4936,1600,0.01666666667,6.898696261997725,1023.0487861000112,871,1189,11.120566853147894
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000371.DNG,1023,16383,7424,4936,1600,0.008,6.898395591424831,1023.0639544193696,879,1208,11.120629732477704
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000372.DNG,1023,16383,7424,4936,1600,0.004,6.897730532652557,1023.042264367525,873,1191,11.1207688261602
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000373.DNG,1023,16383,7424,4936,1600,0.002,6.892509120400872,1023.0423443787377,877,1198,11.121861324348982
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000374.DNG,1023,16383,7424,4936,1600,0.001,6.89472959166735,1023.0352056157174,850,1177,11.121396624639464
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000375.DNG,1023,16383,7424,4936,1600,0.0005,6.895674806092728,1023.0336765064812,860,1180,11.121198855795727
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000376.DNG,1023,16383,7424,4936,1600,0.00025,6.8975994651331645,1023.0574964611684,862,1174,11.120796239851686
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000377.DNG,1023,16383,7424,4936,3200,1.0,13.589421298171468,1020.5294165916404,782,1461,10.142478480085662
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000378.DNG,1023,16383,7424,4936,3200,0.5,13.205532851513713,1024.6936530314315,745,1485,10.183819984393995
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000379.DNG,1023,16383,7424,4936,3200,0.25,12.966775988139862,1023.9974386042202,749,1355,10.210142682975134
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000380.DNG,1023,16383,7424,4936,3200,0.125,12.83979335821809,1023.6484155051032,732,1393,10.224340516599955
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000381.DNG,1023,16383,7424,4936,3200,0.06666666667,12.77894277626972,1023.4799899925948,708,1343,10.231194016120472
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000382.DNG,1023,16383,7424,4936,3200,0.03333333333,12.74384196808946,1023.3704615468076,684,1395,10.235162218989116
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000383.DNG,1023,16383,7424,4936,3200,0.01666666667,12.721489842951838,1023.3471721712488,748,1328,10.23769486286827
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000384.DNG,1023,16383,7424,4936,3200,0.008,12.719016663050606,1023.3183028322876,750,1326,10.237975363917975
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000385.DNG,1023,16383,7424,4936,3200,0.004,12.715044832693868,1023.329588124546,760,1329,10.238425951804338
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000386.DNG,1023,16383,7424,4936,3200,0.002,12.709135117626596,1023.3318496420126,743,1347,10.239096645355977
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000387.DNG,1023,16383,7424,4936,3200,0.001,12.711781700819424,1023.3076875384228,747,1319,10.238796246083307
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000388.DNG,1023,16383,7424,4936,3200,0.0005,12.71136669275954,1023.2940331010644,751,1340,10.23884334725746
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000389.DNG,1023,16383,7424,4936,3200,0.00025,12.711388856776306,1023.279330576858,677,1367,10.238840831722351
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000390.DNG,1023,16383,7424,4936,6400,1.0,25.55456369300324,1018.117805622092,434,2899,9.231381541091665
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000391.DNG,1023,16383,7424,4936,6400,0.5,24.588000660636578,1015.213949299962,317,2342,9.28700807177551
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000392.DNG,1023,16383,7424,4936,6400,0.25,24.07610210224517,1024.5478808708365,550,1742,9.317360660656515
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000393.DNG,1023,16383,7424,4936,6400,0.125,23.80525002313471,1023.8060351104044,408,1685,9.333682719327753
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000394.DNG,1023,16383,7424,4936,6400,0.06666666667,23.662442843021307,1023.4773038590074,536,1575,9.342363479639056
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000395.DNG,1023,16383,7424,4936,6400,0.03333333333,23.566094412158417,1023.2403591946746,551,1623,9.348249818887057
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000396.DNG,1023,16383,7424,4936,6400,0.01666666667,23.535894180576392,1023.202250634632,398,1611,9.350099835483352
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000397.DNG,1023,16383,7424,4936,6400,0.008,23.5317156589104,1023.0767322809548,429,1634,9.35035599178796
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000398.DNG,1023,16383,7424,4936,6400,0.004,23.51464393211257,1023.10117750744,515,1525,9.351403014209492
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000399.DNG,1023,16383,7424,4936,6400,0.002,23.51182925699845,1023.0473535936716,256,1626,9.3515757134386
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000400.DNG,1023,16383,7424,4936,6400,0.001,23.512294163635357,1023.0572289202656,456,1547,9.351547186867522
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000401.DNG,1023,16383,7424,4936,6400,0.0005,23.517060300111243,1023.0206185510744,408,1581,9.351254770288136
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000402.DNG,1023,16383,7424,4936,6400,0.00025,23.51555512981732,1023.0288339178992,397,1574,9.351347110537542
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000403.DNG,1023,16383,7424,4936,12500,1.0,49.76493100068341,1014.7665518693152,19,5288,8.269833057499907
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000404.DNG,1023,16383,7424,4936,12500,0.5,47.58721497970587,1008.3131992521515,1,3060,8.334388476828735
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000405.DNG,1023,16383,7424,4936,12500,0.25,46.45269187287565,1026.7925269964162,0,2470,8.369200299395835
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000406.DNG,1023,16383,7424,4936,12500,0.125,45.84485623925696,1025.005874165613,139,2264,8.388202627193271
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000407.DNG,1023,16383,7424,4936,12500,0.06666666667,45.50930106026455,1024.07922545435,144,2259,8.39880107140546
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000408.DNG,1023,16383,7424,4936,12500,0.03333333333,45.34911092150895,1023.5778095124052,95,2279,8.40388823401815
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000409.DNG,1023,16383,7424,4936,12500,0.01666666667,45.25802338011811,1023.4315989274786,70,2125,8.40678892367209
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000410.DNG,1023,16383,7424,4936,12500,0.008,45.22299973443573,1023.4814988534272,1,2443,8.407905808533117
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000411.DNG,1023,16383,7424,4936,12500,0.004,45.20248416068511,1023.276510045173,1,2269,8.408560440739524
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000412.DNG,1023,16383,7424,4936,12500,0.002,45.20224226527797,1023.2652414264656,1,2076,8.40856816116119
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000413.DNG,1023,16383,7424,4936,12500,0.001,45.2007428993755,1023.2254443351188,19,2360,8.408616016389605
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000414.DNG,1023,16383,7424,4936,12500,0.0005,45.20400815230193,1023.3458161558466,1,2383,8.408511801419673
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000415.DNG,1023,16383,7424,4936,12500,0.00025,45.232767987918784,1023.2971634442416,47,2374,8.407594217326325
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000416.DNG,1023,16383,7424,4936,25000,1.0,103.7777449752677,1010.2572176008076,0,2866,7.209537313354269
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000417.DNG,1023,16383,7424,4936,25000,0.5,94.52617450878624,1038.6640608626628,0,5205,7.34424863058985
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000418.DNG,1023,16383,7424,4936,25000,0.25,91.95537204320132,1031.7605918253646,0,3723,7.384028641215023
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000419.DNG,1023,16383,7424,4936,25000,0.125,90.62320225668417,1027.7381499355545,0,4062,7.405082029973441
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000420.DNG,1023,16383,7424,4936,25000,0.06666666667,89.91991376586567,1025.922509113419,0,3298,7.416321848721233
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000421.DNG,1023,16383,7424,4936,25000,0.03333333333,89.55108801195807,1024.988088098785,0,3127,7.422251540202597
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000422.DNG,1023,16383,7424,4936,25000,0.01666666667,89.3851377623768,1024.346466997394,0,3337,7.42492752903282
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000423.DNG,1023,16383,7424,4936,25000,0.008,89.33554986631025,1024.1642362760576,0,3290,7.425728110258513
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000424.DNG,1023,16383,7424,4936,25000,0.004,89.26326244802915,1024.0554776789456,0,3178,7.42689596467161
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000425.DNG,1023,16383,7424,4936,25000,0.002,89.2635013142659,1023.8870377851588,0,3290,7.426892104061267
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000426.DNG,1023,16383,7424,4936,25000,0.001,89.23340887658291,1023.9672533919078,0,3383,7.427378546218486
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000427.DNG,1023,16383,7424,4936,25000,0.0005,89.27354251332655,1023.9302014055776,0,3050,7.426729825266975
Leica M11 (36MP),/home/steven/git/camera-char/detector-noise/M11-36MP/L1000428.DNG,1023,16383,7424,4936,25000,0.00025,89.27752949749518,1023.8791219691796,0,3076,7.426665395496552
